UserName	Date	Time	Longitude	Latitude	Tweet
Mr.Llamas	2016-04-16	3:27	-99.16365981	19.42562674	bitch  zona rosa cuauht moc df https//tco/65rfxkufvu
Christa	2016-04-16	3:27	-88.7126	34.2891	drink tradit lager @yuengling_b blue cano https//tco/z6fvmuwksb
Cari Steinbrook	2016-04-16	3:27	-82.90867	39.338913	@red fan right #sunsetd #greatstarttotheweekend ross lake https//tco/atnmyxu4mo
Jasmine △⃒⃘ ⚯͛	2016-04-16	3:27	-74.436501	40.591618	awkward peopl ever meet cheesecak factori https//tco/0sjlt9cqqb
Jezuz	2016-04-16	3:27	-119.2974981	34.2750286	corr corr jajaja surfer point ventura pier https//tco/9tybjivund
destinee	2016-04-16	3:27	-118.2559057	33.8078387	ivan reaction
i - z a y u h	2016-04-16	3:27	-76.27267278	36.69801647	@noahrud hey wait good
яãff	2016-04-16	3:27	-80.11111111	32.92638889	need basebal brother fort dorchest high school https//tco/9gubz4gr09
Antonio del Rosario	2016-04-16	3:27	-73.95435115	40.77744452	luca want #carrotcak leonardo #chocolatecak got awesom famili dinner https//tco/mj8szzactw
Reloaded ♻️	2016-04-16	3:27	-84.493468	33.599499	oh plzzzzz rt @vivalavulgar @stfuandlistenho oh plzzzz blow dryer
JasonScully-Clemmons	2016-04-16	3:27	-98.15677348	29.86184455	#willienelson live #whitewateramphitheat whitewat https//tco/8zjcykfgpc
Thunder Tie	2016-04-16	3:27	-97.481	35.6543	drink mother lager @magichat @edmondok https//tco/hafxdw6lxk
Melissa Wiles	2016-04-16	3:27	-77.0287	38.9172	drink leff blond blond @leff saloon https//tco/zm2em9tfvo
Jeroen Goddijn	2016-04-16	3:27	-122.2636034	37.79873388	@philztruck need #offthegrid #oakland #omca oakland museum california @oaklandmuseumca https//tco/cpeadbhmc
Samantha K.	2016-04-16	3:27	-73.99253147	40.72472222	unfilt selv celebr @petaghali sl int nyc https//tco/qsckqxtnd3
Antonio	2016-04-16	3:27	-80.1476898	25.9415607	asi como para ana sabado en @avilabistro etiqueta tu pana amant de la hamburguesa https//tco/9oaaokfg02
Julia Larson	2016-04-16	3:27	-123.0115939	37.69886488	volo https//tco/yx80jomedk
Glenn Jones	2016-04-16	3:27	-121.48945	38.59544	sac fashion week 2016 @sacfashionweek design rachel lewi goldmark coutur goldmark_coutur https//tco/08h9jpb2cl
Dan Doherty	2016-04-16	3:27	-88.25699071	42.13940257	everyth heard skeeter saloon carpentersvil il https//tco/eymzkkoglt
Sarah aka Curvily	2016-04-16	3:27	-73.98460132	40.73686152	found new favorit cocktail fine china stand thank https//tco/tas6nkln5h
OC Lost&Found	2016-04-16	3:27	-117.839613	33.77900465	#oclostfound jack russelish found nelson holli dr  guy white car dump https//tco/hnyv5sjkhh https//tco/7vpszn5aem
SUSAN HILLEGAS	2016-04-16	3:27	-79.03409819	33.64609987	watch sweet garrett play volleybal tournament https//tco/ts1olmmqf0
Littlenailgirl	2016-04-16	3:27	-80.1418	26.1358	#true #qualitytim #goal #haveagoodday #thestruggl #realfriend #instagood #hater #snapchat https//tco/nchryuqa18
Jesse Pacheco	2016-04-16	3:27	-119.695	34.4168	drink pacif pale ale @sbbrewco @sbbrewco https//tco/vezu3movea #photo
Mariana Alves	2016-04-16	3:27	-84.29869291	30.43672978	rememb incred amaz peopl special night  https//tco/j5hlb9t45x
Andrea Martinez.	2016-04-16	3:27	-99.16538715	19.41191868	eve condesa @antreadf cuauht moc distrito feder w @jafif_ https//tco/sjbtd4vlsf
Tatum Carrillo✨	2016-04-16	3:27	-97.32439502	27.7127563	last year tryout year broken feet mess https//tco/5pwn7c3ymz
Wesley Drewry	2016-04-16	3:27	-83.57148234	35.80122989	check great #springtim #dress @blackswanbrand add pair @laneboot boot https//tco/19dzizyxft
Jana Webb	2016-04-16	3:27	-74.0039749	40.7422371	case want find  hello ny #dream #hotel #newyork dream downtown https//tco/rlqwoyuovv
christy boulware	2016-04-16	3:27	-90.20583423	38.62445032	brought home winner got see favorit player #stlcardin #bigt @trevrosenth https//tco/x4rxvctpmr
R Bear Karito	2016-04-16	3:27	-73.9592	40.6207	love casey jackson x john dewey high school https//tco/t2zvsyyejh
maria Slivkoff	2016-04-16	3:27	-117.3431469	33.9882493	@christinabound thank pizza look good think healthi
Alan Kahn	2016-04-16	3:27	-74.31917076	40.40699661	young peopl come forward make decis jesu #verticalident confer https//tco/bhhy6b6kgd
SOUTH OF WILSHIRE	2016-04-16	3:27	-118.364037	34.023511	open night baldwin hill park dodger https//tco/fi4pevedao
ryan	2016-04-16	3:27	-117.1576337	32.70805417	sad puppi jon jay
dj BigReeks	2016-04-16	3:27	-87.0667	20.6167	tequila bar #vivamexico playa del carmen mexico https//tco/aun9ieytab
Schmitts Saloon	2016-04-16	3:27	-79.90222077	39.64830152	@claredunnmus move schmitt saloon https//tco/lrfglenx59
SunPower Talent	2016-04-16	3:27	-122.3390936	37.9158152	sunpow #market #job director global power plant market #richmond ca https//tco/zjgab6ifep #sxsweco https//tco/bpvz7ocscl
Dj MoMo	2016-04-16	3:27	-87.96578078	43.07548249	booth pullup glori daaz ii bar grill milwauke wi https//tco/e4ev6s6ham
Eliogold	2016-04-16	3:27	-115.136	36.175	la vega dope @clappa_c damag check record soundcloud https//tco/kjigvg5hym
RoseAnn Fino	2016-04-16	3:27	-73.91792791	40.76870254	tomorrow #recordstoreday catch play acoust set hifirecordsastoria https//tco/8563jhrciw
Harriet Shirley	2016-04-16	3:27	-86.5793898	36.2319683	tv feed frozen someon pleas updat @predsnhl #frustrat
Megan McDaniel	2016-04-16	3:27	-86.78621	33.51194	littl biffer boo #reba sidebar https//tco/qo5tipu4uu
Tom.E.Gee	2016-04-16	3:27	-121.9045331	37.3319653	#downtownsanjos look good #siliconvalley #california whole food market silicon valley https//tco/43wfpwexuk
Brenda	2016-04-16	3:27	-90.48668167	38.51481769	@jensenackl happi friday sorri late
Pinups For Pitbulls	2016-04-16	3:27	-81.09510925	32.07998125	secret news  take model call manual come https//tco/owyllp9vba
Edgar Abrego	2016-04-16	3:26	-99.16474342	19.41404365	tiki bar mexico citi df https//tco/nhnmvmxvdf
Manuel Flores	2016-04-16	3:26	-102.86803	23.17286	de 20 os de amistad ma de 10 os encargado de tu negocio https//tco/1yrhjfhwv3
reвeĸaн	2016-04-16	3:26	-71.536182	41.485993	make last greek week best one yet greek week champ https//tco/vc7rizgvnf
Matthew Sai	2016-04-16	3:26	-120.9992039	37.64320443	complet aka shawn alpay prospect theater project https//tco/yrgi2izycu
Whitney Tagliavini	2016-04-16	3:26	-96.85016066	32.84419473	wait one  #ateamreuniondoeadalla @dallaslovefield dal dalla tx https//tco/zyc5aogd64
Ariel Sprout	2016-04-16	3:26	-83.65083333	41.37388889	cuz proud americannnn bowl green ohio https//tco/en3goapkgf
Ang	2016-04-16	3:26	-118.493782	34.01027679	poseiden santa monica ca https//tco/jwiinlkpew
Michelle	2016-04-16	3:26	-95.3832	29.7629	come drip candi ground houston texa https//tco/wijyyg94hd
mdubuu	2016-04-16	3:26	-85.82267	40.796678	ha charley creek inn wabash https//tco/shem7r2ukr
TaeeBee ♡	2016-04-16	3:26	-94.6154251	39.1226602	either swing throw someth
Amanda Clinton	2016-04-16	3:26	-97.55030825	35.5469848	love  beauti  oklahoma citi https//tco/1ytsdyhewj
Caio Dias	2016-04-16	3:26	-79.42022477	43.63854222	jogo acaba quando termina essa frase nunca fez tanto sentido como hoje pqp quanto alto e baixo em 24hr
Erin	2016-04-16	3:26	-87.65187	41.956816	michael origin pizzeria tavern chicago il https//tco/x50ysk0aod
Prozpero Diaz	2016-04-16	3:26	-96.10254597	19.16045109	la barra shot bar veracruz veracruz-llav https//tco/lnqibhm1jq
σℓινια кι∂∂	2016-04-16	3:26	-90.67201071	35.8419171	incred ecstat derbi second https//tco/vrkzibglur
Cereon	2016-04-16	3:26	-80.9192886	35.2296791	#mrover9000 white hous #aviationmanag #charlit #brandnewcarolina #buzzciti #sexi https//tco/kprtqzjwuy
dee wong	2016-04-16	3:26	-122.46387	37.76393	#pokebowl #food #foodporn #nom #nomnomnom #hawaiian #hawaiifood #poke #raw https//tco/rhb5a79gd0
Romel De Silva	2016-04-16	3:26	-115.1722222	36.12083333	dinner debaucheri #theradwed #romelandashgetsmash la vega strip https//tco/bzrcxwtrwn
AHCStaff	2016-04-16	3:26	-81.3792365	28.5383355	want work #orlando fl view latest open https//tco/xmahugy426 #nurs #job #job #hire https//tco/ylgqleozyi
Brandi Bslim	2016-04-16	3:26	-82.5331595	27.94518815	congratul rival #bestalbum @az1promo 2016 mojito night club https//tco/untvqfxw2f
Nathan ⌘	2016-04-16	3:26	-97.49948828	35.36398744	@codyhilton_4 sad true hurt tbh
▽╤ Liv Hauser |-/	2016-04-16	3:26	-81.68798974	41.49662625	monster got w thx shirt h_harr - quicken loan arena https//tco/wsquezl8kj
kevin schiffman	2016-04-16	3:26	-88.99861829	42.39638373	@dougwolson believ first step success beli 3ve
1HAPPYINFIDEL	2016-04-16	3:26	-73.51111111	40.72444444	#puffmonst vapunmagazin puff_monst regrann would love add vapersarmi https//tco/mibnwnbqdd
Eric Klee Johnson	2016-04-16	3:26	-116.2380893	33.68083868	last shadow puppet coachella mohav tent empir polo https//tco/fj0yr4klu2
KateMarie Mattmiller	2016-04-16	3:26	-84.60665361	38.04756446	perfect day awkward pic lose bet keeneland https//tco/sh6ofv6lcw
efraim silva	2016-04-16	3:26	-72.902908	41.316711	may 21st 27th annual connecticut capoeira event mestr efra capoeira #capoeira https//tco/ukqoh4eiwn
Mr.Llamas	2016-04-16	3:26	-99.15348802	19.4360904	monumento la revoluci n mexicana @monrevmex cuauht moc df https//tco/mpzzsgr7uc
Chris Graver	2016-04-16	3:26	-76.7163	40.2664	drink sunni side guajillo chile cinnamon @alsofhampden casa de la crowl https//tco/yuvhfyjgju
Cindy	2016-04-16	3:26	-79.78991	36.07198	thank come celebr 18th love much #round1 limelight https//tco/zaynlxfvsu
Bianca Nash	2016-04-16	3:26	-122.0581818	37.8971596	celebr #topshop 1st birthday tomorrow nordstrom https//tco/qcmasfnj0i
Monica Suleski	2016-04-16	3:26	-80.19139158	25.77050979	awesom dinner el cielo miami https//tco/fxrhukgt3a
A&X	2016-04-16	3:26	-73.85668182	40.90148163	vien remix @mozartlaparamvp #allthewayup loud studio https//tco/kinbrj632q
Catt Lorann Stine	2016-04-16	3:26	-114.1692665	34.35193476	focus take pictur rock shape like heart got bit wet https//tco/ton2jr9oe7
Kelly Bernish CSP	2016-04-16	3:26	-105.078	40.5592	peppermint shampoo anyon take care one bodi harm chemic https//tco/xslbb7wzvw
Murray SawChuck	2016-04-16	3:26	-115.1722107	36.12560678	#datenight #momsawchuk see #wandasyk tresur island hotel casino https//tco/hjrwiuy6uz
Cole Lu	2016-04-16	3:26	-73.56072	41.8056	sum achiev #gold wassaic project https//tco/xez04sfmsz
Mansoor Khan	2016-04-16	3:26	-108.537	45.7866	#loveourcountrymt bill montana https//tco/tnracsuwyb
Cristy Yáñez	2016-04-16	3:26	-103.301538	20.525485	esta padr ver toda la gent q va #unaztecaenelazteca @aeropuertosgap tlajomulco de z iga jal https//tco/iaiiqu1jfd
Jose Caceres	2016-04-16	3:26	-80.4396058	25.729553	#groundgam #mma #jiujitsu @buiu02 thank allow work #tactic https//tco/vbyalip0rb
Nyx Vicious	2016-04-16	3:26	-99.146605	19.435048	starbuck mexico citi df mexico https//tco/mfx4vkbubm
AaronDelgadillo	2016-04-16	3:26	-121.499198	38.567502	show love @ipromisep play song #deadlift 330 2x3 long ago https//tco/amgwbr7a38
Marcos Ibañez	2016-04-16	3:26	-118.251	34.0467	drink stiegl radler grapefruit naturtr b @stieglbrauerei bier beisl imbiss https//tco/l11eyhk2u
joseluislopezcabrera	2016-04-16	3:26	-99.0538282	19.46751993	@pitipana75 saludo de la capit de rep blica
⚓ Heather Conley ⚓	2016-04-16	3:26	-81.7800517	40.550637	#amishcountri #berlin #ohio berlin antiqu craft mall https//tco/sq6lmirc9k
God of Comics	2016-04-16	3:26	-90.2503204	38.6275787	bob drag queen attitud nightclub https//tco/xjiyat7xi5
Loags	2016-04-16	3:26	-78.413678	40.545974	noth better charl come visit https//tco/xqle3cbnag
Winn-Dixie Careers	2016-04-16	3:26	-82.4366413	28.187959	interest #retail #job near #landolak fl could great fit https//tco/7bprsvbm9n #hire
April Cudd ☆Red☆	2016-04-16	3:26	-78.67691	33.83073	laughter good soul friendli https//tco/ujxx63bbi6
ZODI Jewelry	2016-04-16	3:26	-84.22489	34.07689	luv u buy www https//tco/bju5msxioh #spring #fashion #shop #style #instastyl https//tco/xq4wql7jih
DJ Big john.	2016-04-16	3:26	-79.3407	43.7166	el nene toronto ontario https//tco/tpcpukfzwn
TaeeBee ♡	2016-04-16	3:26	-94.6153098	39.123195	name one person hit argu face face rather play lol low-key ass lose argument
jake11	2016-04-16	3:26	-104.900436	39.666639	love shit
Marvin Nuqui	2016-04-16	3:26	-115.143687	36.17041412	tgif #buildabuck #scotch #gingerb #lime #downtowncocktailroom #dtlv #vega https//tco/q8y0ugalvw
Rodrigo Rojas	2016-04-16	3:26	-99.24630044	19.50640641	@wildwingssat naucalpan mex https//tco/bwhffdgu9a
CHELS	2016-04-16	3:26	-81.61168	41.50842	guess peopl kinda cool cleveland museum art https//tco/vppbq1vmun
William Reed	2016-04-16	3:26	-118.3256132	34.10121712	new card thank @balconytv w hollywood https//tco/xghkibfss5
STYLE & SOCIETY	2016-04-16	3:26	-118.2761371	34.02432516	danc cam 360 popsugar cabana club @popsugar @styleandsocieti #popsugar #coachella https//tco/fb9damknwx
MARLON	2016-04-16	3:26	-86.77000286	21.09062201	nebbiolo canc n qr https//tco/eh8xnmkfph
Melody High	2016-04-16	3:26	-87.9559	43.0522	queen shine even look rough #mygawd lolartist melodi high @melodyahigh https//tco/kcxuhih6nu
Victoria Nuguid	2016-04-16	3:26	-118.2580012	34.0436998	tri new thing kick ass today realiz live take littl big https//tco/naa4mhf3bn
Greg Jobeless	2016-04-16	3:26	-73.92657947	40.82926679	post photo yanke stadium https//tco/quhu0axmri
big money hustla	2016-04-16	3:26	-97.5134702	35.4681442	alway thing 1 2 petroleum club oklahoma citi https//tco/0ub7lqytnq
STEVE from HFHC	2016-04-16	3:26	-79.8740092	43.2516797	@cmpunk want get way stl bash way get autograph drax raffl chariti hki tourn
CheckOutStore	2016-04-16	3:26	-74.0064354	40.6548713	40 memorex vh rv 120 min video tape 12995 https//tco/xtp0ragxej #vh #tape #tdk #32020027408 https//tco/uh2vnbfuc4
Corey	2016-04-16	3:26	-87.9853	39.7976	cheer drink slap fight @mondaynight masonri https//tco/qxewcxfipk #photo
AlumPublicoCua	2016-04-16	3:26	-99.2990587	19.3578266	@adrianrubalcava @saveuceretc @efra5817 ya se restablecio lamayorial tomo foto la subo
Emmanuel Palisoc	2016-04-16	3:26	-79.29177	43.80744	good night ye good night  scarborough https//tco/f7p2in3uj6
J. Erickson	2016-04-16	3:26	-117.7103627	34.10330596	congratul dear friend mentor dr linda perkin receiv divers mentor https//tco/bpk5wgd8d
Denise Clay	2016-04-16	3:26	-75.16654487	39.90586081	combin choir sing oh happi day jacki robinson favorit song https//tco/o7uwvunvw0
César Méndez	2016-04-16	3:26	-100.2578572	25.7795822	tranqui la cieneguita apodaca https//tco/rdsqjec1l0
King Davis	2016-04-16	3:26	-96.79809	32.76888	south side ballroom https//tco/bgcg8ggpnw
511 New York	2016-04-16	3:26	-73.939041	40.805046	updat incid #hudsonlin 125th street station https//tco/xqfzfgmvwp
Gil Martinez	2016-04-16	3:26	-115.142853	36.169834	weigh in @_randymoreno go tomorrow night #gilmartinezbox https//tco/6gbbwfhkqk
Jess [Jzk']	2016-04-16	3:26	-99.0193348	19.1931266	@manunegresco te trae uno cigarro
Antonio Hernández	2016-04-16	3:26	-99.2480758	19.3284327	@felixatlante12 @jjtintan @enemigodelchup @inakialvarez @jimmybermudezv @atlant vs pachuca final de ascenso 1991 https//tco/mmn8gsjcnq
Kirsten O'Donnell	2016-04-16	3:26	-82.45537039	27.94063126	sail pavilion tampa fl w @davet1209 https//tco/yknkd9e0t3
Marco Betancourt	2016-04-16	3:26	-99.17401937	19.39420086	gracia por tanto wtc xico https//tco/mu2lv1yubg
Ashley Wilkerson	2016-04-16	3:26	-86.7903671	36.1785393	#fixintoferguson #werethefivebestfriendsthatanyonecouldeverhav 5th taylor https//tco/buxmh3isri
Wilfredo Rivera	2016-04-16	3:26	-87.62909	41.87173	dig #wycliff concert produc cerqua chicago jazz showcas jazz showcas https//tco/29rokido14
Denise Zitnik	2016-04-16	3:26	-119.5852393	37.74737785	rememb live next yosemit valley #naturenerd #postworkadventur https//tco/udawdqkiqb
Sriracha	2016-04-16	3:26	-94.46036	39.01279	break bank legal dank nathan https//tco/iy4pxary8r
Niña acento	2016-04-16	3:26	-99.16700298	19.36579074	cin poli @cinepoli desierto benito ju rez df https//tco/cndihhmidf
DaVoice	2016-04-16	3:26	-80.22795451	26.02544706	kid much fun lol game tho flipper https//tco/x442wffrvm
Pato Montiel	2016-04-16	3:26	-89.57930538	20.99525891	con lo charro bell bar w @betolandero https//tco/i16va8i1qi
K.I.T	2016-04-16	3:26	-86.29367431	32.36336417	want spend last hour 20 https//tco/xijygeskf5
Lily Servin	2016-04-16	3:26	-103.4491196	25.5455608	#cumplecoco #amigasporsiempr #amorigualnohay #felicidadesteamo ramona https//tco/kcovwbpgq8
Alexandra Porrata	2016-04-16	3:26	-122.41507	37.76867	japanes soul food #girlsnightout @izakayarintaro izakaya rintaro https//tco/vjamp3dzzv
June Ramos	2016-04-16	3:26	-123.0121631	37.69975105	81 https//tco/lwuknzqb83
Notha	2016-04-16	3:26	-103.4122208	20.62751633	la guila zapopan jalisco https//tco/coexscl0hr
Pepe Gama	2016-04-16	3:26	-99.17187973	19.36726217	tacoooo el naranjito benito ju rez f https//tco/3uk79m9iak
Qøsmic Qādence	2016-04-16	3:26	-111.8311693	33.4149351	bless opportun serv host young voic rise youth poetri https//tco/k5aw4pfcqn
Yvette	2016-04-16	3:26	-118.34186	33.9583	iron fuck maiden #theforumw w honey koedyk scottmcdirti https//tco/bx8vd7rkzl
lynda zuber sassi	2016-04-16	3:26	-122.1414283	37.88929332	love ladi bluebird #urbanfarm #communitygarden #urbangarden #bluebird #spring #lcg https//tco/odmtdfzpta
Jay BENTLEY	2016-04-16	3:26	-84.38819	33.79208	clap 2 di #rakimgodmc center stage loft vinyl https//tco/zxbfqqasoh
Joel Kelley	2016-04-16	3:26	-95.9865	36.1557	damn good porter drink pilot rock porter caldera brew compani @dustbowltulsa https//tco/msc3xdkhrk
Justin Immel	2016-04-16	3:26	-90.261908	38.601887	post photo amsterdam tavern https//tco/jra3hprk79
Alexis Olivares	2016-04-16	3:26	-99.17952733	19.34529388	cena familiar #moreno plaza oasi coyoacan https//tco/izvzvryxhc
dorian edler	2016-04-16	3:26	-117.1566	32.7073	field box vip 101 row 18 seat 13 go @padr #currentview petco park https//tco/ywxuqaks5d
CrossFit Evoke	2016-04-16	3:26	-118.38182	34.19711	fri 041516 squat rope climb prowlersskil strength back squat 5rmwod 12 min https//tco/zmaafma9hk
Majo Macías	2016-04-16	3:26	-100.2821896	25.6196566	tom una foto con un guapito #parti #kid #guapo #crazykid #starwar #fun bombast https//tco/ym2efohytf
Tamara Sansbury	2016-04-16	3:26	-73.984964	40.734397	priest #mockingbirdnyc2016 st georg https//tco/gvnozk32
Eduardo Paz	2016-04-16	3:26	-118.3091176	33.88849719	gardena ca @cityofgardena gardena ca https//tco/7bszdlpm3v
Joe	2016-04-16	3:26	-79.9646	40.4286	drink hofbr u origin @hofbraeuhausmuc @hofbrauhauspitt https//tco/rozxzoirwh #photo
Heather Giustino	2016-04-16	3:26	-111.89251	40.75738	snap confer day two outfit two @heidiswapp @instax palm spring https//tco/vuw03weazr
eduardo tolentino	2016-04-16	3:26	-96.92059113	19.54054701	la tesi tien la culpa de que engord oxxo xalapa veracruz https//tco/hlqfplbgdn
Dj Que Eleven™	2016-04-16	3:26	-87.495593	41.669866	cool peep ccsj #indiana #djlife #nodaysoff #tourlif calumet colleg st joseph https//tco/gnayekx5to
Callie Hayes	2016-04-16	3:26	-81.00556159	37.4251297	miss colleg friend greek week asa simplic https//tco/rkypwmxfdr
Dalton Shepherd	2016-04-16	3:26	-82.314998	27.8931149	know kd boca brandon https//tco/jv6e2jlbwt
Izzy	2016-04-16	3:26	-99.11204377	19.4224467	rush pool beer snack xico distrito feder https//tco/khg8vue3x9
barby blanco	2016-04-16	3:26	-89.62489	20.952863	gdll https//tco/fpbcl4bp9w
Frankie	2016-04-16	3:26	-75.30450387	40.67257573	got wear someth gym cloth today guess could say good https//tco/yoa5vhiuxr
Karen	2016-04-16	3:26	-88.57114904	20.68306726	biggest #adventur take live #life #dream https//tco/ktbqzh0k0w
DJ VEGA	2016-04-16	3:26	-73.9760359	40.68306968	panda barclay centr brooklyn new york https//tco/khp3nii3pd
MalikAb	2016-04-16	3:26	-82.965754	40.017765	sheesh  eddi @kratedigga @jamesgait #lifeincbu #614now https//tco/krtxirufop
Peter	2016-04-16	3:26	-122.5719503	37.89256369	need 3 x 4 print #divers #natur #fern muir wood redwood https//tco/diii67r63w
Sunrise Careers	2016-04-16	3:26	-94.7335709	38.9536174	#nurs #job alert overnight certifi nurs  sunris senior live #lenexa ks https//tco/v18o4x22hi https//tco/ehi3wttgyb
Fiona Dargan	2016-04-16	3:26	-79.99042631	40.43687646	dab sneez duquesn univers https//tco/yul97g5mrv
Emily Thomas	2016-04-16	3:26	-86.45750818	36.98628734	welcom fam @thefunnymorgan western kentucki univers https//tco/afixxg443c
QUEEN SUPERWOMAN	2016-04-16	3:26	-87.8407	42.1292	well turn miss @teboogi northbrook illinoi https//tco/5mqgutd8l0
Total Traffic LA	2016-04-16	3:26	-118.3732	34.14915	accid two lane block #studioc us 101 sb hwi 134 #latraff https//tco/e2e6mw3d78
Stefan J.	2016-04-16	3:26	-73.896626	40.752296	friday fun day @profit_txt amf 34th avenu lane https//tco/rtcdojahm0
Jesús León Jr.	2016-04-16	3:26	-110.9754732	29.08872722	coco rey de rey bahia de kino https//tco/bte0bus4op
MAG Coalition	2016-04-16	3:26	-115.53339	32.97893	famili night kid know martingarza 73 inferno https//tco/uiet1zcuq
Miami Now	2016-04-16	3:26	-80.19240081	25.78111669	amazon introduc new kindl oasi leather charg cover get amazon https//tco/6cardjlb3u
Joseph Jafif.	2016-04-16	3:26	-99.16538715	19.41191868	pregunten por en cadena eve condesa @antreadf cuauht moc distrito feder https//tco/mgkaubtbt
Oss Nh ♡ '	2016-04-16	3:26	-99.17976379	19.34639548	#harrypotterbooknight librer el tano https//tco/5mloxbfl1
Carolina	2016-04-15	16:52	-106.2697118	23.16641115	#coldplay aeropuerto internacion de mazatlan https//tco/redt7ipylz
Andy Norman	2016-04-15	16:52	-123.0122284	37.69929942	https//tco/dzfdmveijr
Juls Potenciano	2016-04-15	16:52	-117.021692	32.63647991	2599 @costco ga chula vista ca https//tco/felemleyxq
Sean O'Brien	2016-04-15	16:52	-90.054207	35.1457313	morn got unexpect phone call wait semest receiv admiss https//tco/etvvrdycrc
GustavMahler-PKW	2016-04-15	16:52	-97.739562	30.338837	light bulb shop austin tx https//tco/g9nv5kvvrh
Jacksonville Now	2016-04-15	16:52	-81.65339546	30.32633066	rep reggi fullwood indict wire fraud tax charg https//tco/ymje4xibfm
alejandro bustillos	2016-04-15	16:52	-90.53686756	19.84520482	santand campech camp https//tco/vcgorrivo
Jacksonville Now	2016-04-15	16:52	-81.65339546	30.32633066	traffic alert n davi sti block w 8th st near darnell-cookman school student evacu https//tco/srbapcnji5
Brian Vienneau	2016-04-15	16:52	-71.0339	42.5147	love beer hop coffe  excel drink cold brew ipa @rogueal @yardhous https//tco/xk4bwmvjq4 #photo
Mike Dopsa	2016-04-15	16:52	-79.39169168	43.64631225	thing glimps futur #hololen connect lab https//tco/mqu2mbn464
Rob147mz	2016-04-15	16:52	-72.68277778	41.76413611	04/01 2016 check state capit connecticut #hartford connecticut state capitol https//tco/b1um6shdy3
Cognac	2016-04-15	16:52	-80.41641227	25.62186197	wow like speechless  love cook  miami https//tco/mchhdcjw2l
Kasey Ma	2016-04-15	16:52	-80.13921261	25.95662664	go yacht aventura fl aventura fl https//tco/7jk6hgur0i
BoyRoyal	2016-04-15	16:52	-84.41719452	33.7440996	find student #challeng ray charl perform art center https//tco/d9fzondz3o
styledbySamTunador	2016-04-15	16:52	-76.4854719	38.98027123	tour @navalacademi today saw #track #sailboat #midshipmenstor think https//tco/cur4kplwv9
Brian Hennig	2016-04-15	16:52	-96.69051187	32.78170205	skylin high school dalla tx https//tco/lt5m65hye3
Baltimore Now	2016-04-15	16:52	-76.6155346	39.30190319	agent arrest 20 mexican mafia roundup liveonfox 45 https//tco/ughlckk2of
Savvvv	2016-04-15	16:52	-96.00469	41.20146	relev thing read quit u-pul https//tco/vgpaefsp7l
TTWN Columbus	2016-04-15	16:52	-82.98447	40.00073	accid clear #franklin 71 nb 17th ave slow traffic back 5th ave delay 1 min #traffic https//tco/hylmo0efh8
Real G 4 life baby	2016-04-15	16:52	-99.19518087	19.40388303	enp 4 vidal casta eda n jera miguel hidalgo df https//tco/adhve7gxm5
Joulin Vargas	2016-04-15	16:52	-103.4445248	25.52317249	chambeando met-mex pe ole torr n coahuila de zaragoza https//tco/znoeiubdv9
Sherri Wright	2016-04-15	16:52	-83.35979462	42.20874864	arriv first time michigan check anoth state @dtweetin romulu mi https//tco/6ogusv1rvt
Jim Ryan	2016-04-15	16:52	-88.079498	43.041297	elmbrook voic elm grove wi https//tco/paxrrn8chw
TTN Charlotte	2016-04-15	16:52	-80.69602	35.08647	heavi traffic delay #stall stall rd nb sb old monro rd us 74 #traffic https//tco/fwt2jwzdxj
Anggi	2016-04-15	16:52	-87.94905834	42.95302885	maaf bagian nih temen gue trmpat penampungan gue crop gak layak https//tco/xjp5nlazyc
nńñÑŃⓝ	2016-04-15	16:52	-99.18002	19.38409	#perrito @nezyo presley night loung https//tco/h8rlboffjv
[REZO] Christopher D	2016-04-15	16:52	-75.36342597	40.29302639	sun shin butt  https//tco/xjl1go9c0z
JEW$Y J	2016-04-15	16:52	-81.37777	28.54153	excit offici open door 24/7 orlando commun downtown https//tco/roeugyc6gn
Ms Sparkle	2016-04-15	16:52	-82.3493	36.27789	got dad mountain #natur #freshair buffalo mountain park https//tco/auorbqnrql
Josh Tremper	2016-04-15	16:52	-82.6933138	34.52806003	yard game pizza donat rest torqu creativ https//tco/69chciknbm
Susan	2016-04-15	16:52	-78.71118853	42.81175103	@petesouza @majorcb @psaki44 priceless innoc child
Bernard Quisumbing	2016-04-15	16:52	-105.2537	40.02673	happi birthday one favorit thank john busi friendship https//tco/n5liact5ax
Gabrielle Kelley	2016-04-15	16:52	-104.90768	39.11761	immens privileg preach @messengerintl gather yesterday spoke https//tco/ajbk4satyf
AAA Giants Transport	2016-04-15	16:52	-74.0971	40.8302	bu reserv open 14pax 24pax 34pax 56pax today https//tco/fnpdxrdwvl
Jairo G.	2016-04-15	16:52	-80.1341	25.813	#moogmus #mother32 #analog #synth spectacular #music instrument play https//tco/vpp8emnkjt
Cory D. D. Miller	2016-04-15	16:52	-84.05997072	39.77315513	c h dean inc beavercreek oh https//tco/n4qqtbzc5b
Alejandro Lascurain	2016-04-15	16:52	-101.683	21.1167	la pica foto aburrida con la pica pose aburrida  bore  #bore #like4lik #likeforlik https//tco/8ysrigkpv7
Lupita salinas	2016-04-15	16:52	-96.1276572	19.1734699	divertido agrad informachivo matan de risa son lo ximo ese chent cantando jajaja @szurita @horacitu @faustoponc
